config_tag,marker,class,hemisphere,region,n_slices,mean_density,sd_density,min_density,max_density,cv,total_count
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: CL,3,2603.39,2289.9412619270392,0.0,4305.836,0.8795997764173018,786
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: CLA,2,3509.6515,442.13336417929355,3197.016,3822.287,0.1259764293347341,445
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: CM,3,4281.496999999999,259.2865899945463,4099.806,4578.427,0.06055979719115682,1028
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: CNU,5,3410.5373999999997,1152.8695977981636,1363.322,4133.617,0.33803165383794465,81895
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: COA,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: COAa,3,3529.137,278.31643469978553,3250.537,3807.169,0.07886246260765324,1513
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: CP,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: CTX,5,3336.9012000000002,268.6591830455457,2977.542,3610.891,0.08051157854045715,206802
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: CTXpl,5,3413.1888,180.5125568310969,3216.668,3614.906,0.05288677755859767,201413
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: CTXsp,5,3307.5646,162.16786599323552,3092.827,3509.081,0.049029387360487384,10283
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: DG,5,2835.1928,189.63969338906864,2615.457,3041.777,0.06688775923424631,9334
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: DG-mo,5,2271.996,204.0845570750026,2055.524,2567.72,0.08982610756137009,5101
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: DG-po,5,3917.7834000000003,282.12785812074634,3549.326,4333.15,0.07201211228797037,865
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: DG-sg,5,4128.1341999999995,555.6532352742129,3438.333,4987.499,0.13460154354337922,3368
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: DORpm,5,3906.3335999999995,378.4791101980399,3472.888,4333.92,0.0968885786400936,50890
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: DORsm,4,3880.7635,484.0835173324948,3248.73,4309.416,0.12473924714363419,21455
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: ECT,2,2777.032,132.43685747555315,2683.385,2870.679,0.047690072521869804,1521
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: ECT1,2,1065.7245,1507.1620416532855,0.0,2131.449,1.414213562373095,143
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: ECT2/3,2,2811.135,377.8269521778454,2543.971,3078.299,0.13440370248239425,471
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: ECT5,2,3490.229,580.9985294026138,3079.401,3901.057,0.16646430059535172,563
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: ECT6a,2,3201.0654999999997,455.86537786993654,2878.72,3523.411,0.14241051233407645,310
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: ECT6b,1,3243.219,,3243.219,3243.219,,34
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: EP,5,2506.4754000000003,1446.6321820536482,0.0,3568.605,0.5771579414079421,3326
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: EPI,3,5322.089333333333,490.4265464963471,4756.771,5633.551,0.09214925112675305,2699
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: EPd,5,3260.1974,553.9470766998414,2726.333,4164.283,0.16991212762142607,2471
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: EPv,4,2168.86425,1487.3589035262862,0.0,3378.09,0.6857777767909108,1351
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: Eth,3,3725.0063333333333,436.24743561003726,3381.855,4215.952,0.11711320641424518,1019
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: FC,2,3712.307,194.1432378425783,3575.027,3849.587,0.052297193589479075,336
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: FS,3,3584.6049999999996,816.4601575361776,2908.727,4491.753,0.22776851495106928,1862
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: GENd,3,4251.005,555.5721526849597,3653.312,4751.675,0.13069195465189049,3475
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: GENv,3,2681.4486666666667,2544.3391297972316,0.0,5061.902,0.9488673646548389,1308
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: GPe,5,3022.6692,2924.265437354003,0.0,6618.248,0.9674447463036985,2013
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: GPi,3,3773.5183333333334,297.5163413500732,3523.572,4102.602,0.07884322138359998,2925
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: GU,2,3655.0370000000003,440.41297338066687,3343.618,3966.456,0.1204948057654866,1123
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: GU1,2,2468.924,467.6464839512855,2138.248,2799.6,0.1894130738537458,53
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: GU2/3,2,4283.8135,1275.2974854615295,3382.042,5185.585,0.29770144882860317,189
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: GU4,2,3704.165,1070.1297457934716,2947.469,4460.861,0.2888990489876859,61
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: GU5,2,3367.4915,710.5270566871467,2865.073,3869.91,0.21099594659322723,321
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: GU6a,2,3738.511,114.61635237608961,3657.465,3819.557,0.030658289456976216,451
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: GU6b,2,4864.5535,18.296387963201916,4851.616,4877.491,0.0037611649174383458,48
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: HIP,5,2406.6522,515.0330065211356,1655.836,2930.38,0.21400392068331917,27815
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: HPF,5,2731.2454,322.3057386539992,2263.854,3086.173,0.11800687651647823,35897
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: HY,5,4013.0517999999997,229.55170741621566,3724.915,4349.038,0.05720128193117659,35218
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: IA,3,4124.497,1808.3226720933958,2225.01,5825.235,0.43843471630441133,988
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: IAD,2,4181.1765000000005,208.28042371884155,4033.9,4328.453,0.04981383199653053,525
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: IB,5,3204.8435999999997,965.3093913734599,2112.258,4335.757,0.30120327599557745,84155
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: IGL,2,4230.0869999999995,118.35553303500407,4146.397,4313.777,0.027979455986367203,255
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: IIIn,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: IIn,5,1500.4101999999998,1457.7058042855217,0.0,3152.949,0.9715381862143578,2259
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: ILM,4,4120.16325,152.26981188091747,3975.928,4301.878,0.03695722781880487,6695
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: IMD,3,3664.528,386.0736996209401,3432.143,4110.191,0.10535427744608312,825
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: In,5,575.3604,1286.5449659614699,0.0,2876.802,2.2360679774997894,310
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: Isocortex,5,3836.8994,158.76575634342558,3589.089,3965.727,0.041378660160708305,147499
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: LA,3,3849.453,318.75641622248173,3512.427,4146.09,0.08280563919665515,1601
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: LAT,3,3636.4206666666664,259.315779890722,3337.095,3792.996,0.07131072108013962,10446
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: LD,2,4112.697,411.40321057570753,3821.791,4403.603,0.10003246302261205,3080
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: LGd,3,4253.317333333333,557.2949276194191,3653.312,4754.747,0.13102594608962928,3477
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: LGd-co,3,4144.558333333333,560.6110546130296,3568.781,4688.66,0.13526436583223295,1846
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: LGd-ip,3,4216.573666666666,689.0855285117613,3449.053,4782.056,0.16342309727900592,592
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: LGd-sh,3,4477.915,446.93732380390895,3983.083,4852.252,0.09980924689367908,1037
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: LGv,3,4132.464,1317.6280920847882,2675.914,5241.515,0.318848050965426,1238
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: LH,3,4795.1793333333335,660.2829296387521,4033.839,5211.123,0.13769723377160145,873
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: LHA,3,3952.549333333333,192.94383632117774,3804.221,4170.68,0.04881503557564985,6806
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: LP,3,3803.2909999999997,328.4514174592646,3440.962,4081.505,0.08635979141729218,3651
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: LPO,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: LZ,5,3188.9502,1402.5646256594382,1132.173,4294.669,0.4398201720614634,9144
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MA,1,4102.312,,4102.312,4102.312,,122
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MB,3,4151.8,167.13004836952578,3974.196,4305.986,0.04025484088094941,14812
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MBmot,3,3648.1823333333327,1122.6867934830857,2410.213,4600.333,0.3077386739212923,7119
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MBsen,2,1518.4855,2147.4627883668904,0.0,3036.971,1.4142135623730951,1453
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MD,5,2148.0218,1962.7245043263713,0.0,3706.432,0.9137358402630603,3537
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MEA,2,4156.3255,96.6268487559228,4088.0,4224.651,0.023248142802079094,3370
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MED,5,3708.7983999999997,147.33849994587294,3506.614,3862.313,0.039726748141897646,8722
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MEPO,1,4906.245,,4906.245,4906.245,,336
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MEZ,4,2350.2619999999997,1947.1394057197513,0.0,3994.964,0.8284775934426679,3352
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MH,3,5648.024,778.6725093227572,4803.194,6336.949,0.13786635986723092,1826
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MPN,1,5284.181,,5284.181,5284.181,,46
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MPO,2,4403.4439999999995,467.59132962235293,4072.807,4734.081,0.10618764076989579,2044
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MPT,2,3013.388,2787.615749763227,1042.246,4984.53,0.9250769398972941,105
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MSC,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: MTN,5,3984.0020000000004,238.98995685593155,3563.198,4149.082,0.05998740885570126,7035
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: NDB,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: NLOT,2,3060.9895,388.70013315215107,2786.137,3335.842,0.1269851246311531,1541
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: NLOT1,2,1749.748,400.5632636201178,1466.507,2032.989,0.2289262588784887,306
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: NLOT2,2,4042.8705,142.61141695004662,3942.029,4143.712,0.03527479224230571,1065
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: NLOT3,2,3015.7225,133.79662381577518,2921.114,3110.331,0.04436635791780417,170
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: NOT,2,3191.908,177.58845388143914,3066.334,3317.482,0.05563708411440403,1037
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: NPC,2,4152.539,205.7100905692278,4007.08,4297.998,0.049538388578464355,1650
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: OLF,5,2440.3122,197.37312287188436,2150.344,2663.901,0.08088027543028485,18017
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: OP,2,5266.6435,789.5490679118685,4708.348,5824.939,0.14991503941967374,471
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: OT,3,1946.4576666666665,1706.117698620565,0.0,3182.963,0.876524430938338,4736
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: OV,2,2742.2335000000003,3454.47613428498,299.55,5184.917,1.2597308486986902,46
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PAA,3,2457.027666666667,882.2666149278988,1764.135,3450.25,0.3590788280071865,957
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PAG,3,1580.9979999999998,2738.3688626647795,0.0,4742.994,1.7320508075688772,497
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PAL,5,3935.565,128.840631978037,3730.82,4052.959,0.032737518495574845,30012
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PALc,2,4127.62,334.9734528108162,3890.758,4364.482,0.08115414035468774,6381
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PALd,5,3993.6288,226.13695263092217,3717.929,4246.985,0.056624429549116374,9035
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PALm,3,4024.2803333333336,822.8207824710878,3127.111,4743.696,0.20446408160376361,1430
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PALv,5,735.0717999999999,1643.6705131431297,0.0,3675.359,2.23606797749979,4076
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PCN,3,3658.017333333333,250.34976105906958,3405.581,3906.227,0.06843864811076243,1047
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PERI,1,2670.65,,2670.65,2670.65,,153
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PERI1,1,2530.443,,2530.443,2530.443,,66
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PERI2/3,1,2909.606,,2909.606,2909.606,,84
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PERI5,1,1283.621,,1283.621,1283.621,,3
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PF,2,4297.155000000001,42.60601199361385,4267.028,4327.282,0.009914934879848143,3316
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PIR,5,2295.254,261.801468340993,1939.446,2583.957,0.11406209000877157,12976
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PO,3,3463.1453333333334,246.0806702695955,3253.99,3734.295,0.0710569862318596,5445
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: POL,2,4963.605,1046.502479806904,4223.616,5703.594,0.21083516512835007,331
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: POST,1,5278.877,,5278.877,5278.877,,392
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PPT,2,2538.8295,3590.4471114529033,0.0,5077.659,1.414213562373095,746
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PR,3,3675.459666666667,326.4835373894576,3381.07,4026.597,0.08882794724980636,789
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PRC,3,4413.415666666667,277.2602339487822,4248.503,4733.519,0.0628221438653181,1435
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PRT,3,3472.8126666666667,1402.1942789347463,1921.954,4651.078,0.4037632931927261,5139
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PS,2,4175.6605,90.42269385779242,4111.722,4239.599,0.021654704413299985,718
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PT,2,3817.6485000000002,216.97500870031087,3664.224,3971.073,0.056834726586355674,2170
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PTLp,4,4164.72975,347.0083475858325,3716.253,4515.187,0.08332073589788928,9080
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PVH,2,4294.466,897.0356626132541,3660.166,4928.766,0.2088817707750519,636
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PVHd,2,4324.303,115.40689775745612,4242.698,4405.908,0.026687976711496888,1202
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PVR,5,3560.1818,2014.0083401450204,0.0,4741.426,0.5657037907853527,7434
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PVT,4,4144.8645,480.6484175309431,3460.121,4579.428,0.11596239576250156,3296
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PVZ,3,2465.2413333333334,2266.538290380803,0.0,4458.871,0.9193981375105952,1231
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PVa,2,2472.289,2102.9666799471647,985.267,3959.311,0.8506152314503541,223
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PVi,2,3156.455,324.36685109301794,2927.093,3385.817,0.1027630208867283,377
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PVpo,2,4077.4809999999998,821.1928034767474,3496.81,4658.152,0.2013970889077711,248
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PeF,3,4264.541333333334,211.34962460419317,4034.326,4449.787,0.04955975521967657,1557
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: PoT,1,3560.941,,3560.941,3560.941,,55
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: ProS,3,2379.039,918.6769932468105,1741.95,3432.128,0.38615465877054156,989
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RCH,2,3474.852,323.2086101854343,3246.309,3703.395,0.093013633439765,859
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RE,3,3853.498333333333,141.25409910630322,3716.2,3998.401,0.03665606856098374,1105
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RH,2,4344.7119999999995,315.70196459635775,4121.477,4567.947,0.07266349635979504,395
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RHP,3,2977.417,718.4151070732015,2562.018,3806.971,0.24128803828056383,4349
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RPF,1,5705.407,,5705.407,5705.407,,41
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSP,5,4230.6144,339.260282269086,3826.884,4491.626,0.08019172871653961,28271
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPagl,5,4163.2148,532.6101994838251,3345.831,4751.795,0.12793243324457462,4388
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPagl1,5,4100.1212,508.586494901998,3517.202,4657.118,0.1240418197642543,756
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPagl2/3,5,4544.7088,886.2617887087314,3185.223,5314.731,0.1950095875688958,1196
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPagl5,5,3895.7252,618.5401689694052,3321.966,4808.484,0.15877407599730217,1445
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPagl6a,5,4135.9406,455.3885471449628,3367.106,4508.392,0.1101051952112085,872
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPagl6b,5,4671.772,1071.2644571194826,3503.694,5675.478,0.22930580882788856,119
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPd,5,4273.003,230.03285244503667,3889.59,4458.585,0.053834002092916076,7567
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPd1,5,4114.2618,548.5712298172409,3475.58,4871.747,0.13333406002924775,1372
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPd2/3,5,4800.397,253.58797114315195,4557.048,5114.759,0.05282645813318189,2073
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPd5,5,4008.0606,147.91176778167468,3764.512,4111.033,0.03690357570483707,2350
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPd6a,5,4224.8992,455.9794437364473,3414.887,4482.543,0.10792670360903459,1693
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPd6b,5,3597.4468,789.07695188695,2450.761,4483.881,0.21934360555017798,79
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPv,5,4222.9074,393.920020986875,3709.445,4573.152,0.0932817094182257,16316
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPv1,5,3950.1466,603.9507554211683,3427.568,4868.044,0.15289325095457681,3837
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPv2/3,5,4992.567,907.7095645648445,3853.384,6062.366,0.18181219492193987,4442
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPv5,5,3848.3424,504.48652940717864,3328.664,4509.363,0.13109190320673614,5636
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPv6a,5,4378.234200000001,439.58353926949997,3598.734,4672.331,0.10040201578743775,2292
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RSPv6b,5,3869.9314,1289.4572725194503,2290.291,5433.536,0.33319899999246766,109
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: RT,5,4426.6036,155.9212880423966,4280.803,4637.947,0.03522368437110488,6333
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,DAPI,DAPI+,Right,Right: SBPV,2,4321.9015,58.7725943318824,4280.343,4363.46,0.013598781539070801,791
